sample_id	group	workflow	name	count	level	classification_status
MG_sample_8	MG	MetaWRAP	c__Bacteroidia	4	class	classified
MG_sample_8	MG	MetaWRAP	c__Clostridia	5	class	classified
MG_sample_8	MG	MetaWRAP	c__Desulfovibrionia	2	class	classified
MG_sample_8	MG	MetaWRAP	c__Verrucomicrobiia	1	class	classified
MG_sample_8	MG	MetaflowX	c__Alphaproteobacteria	1	class	classified
MG_sample_8	MG	MetaflowX	c__Bacteroidia	6	class	classified
MG_sample_8	MG	MetaflowX	c__Clostridia	5	class	classified
MG_sample_8	MG	MetaflowX	c__Desulfovibrionia	2	class	classified
MG_sample_8	MG	MetaflowX	c__Verrucomicrobiia	1	class	classified
MG_sample_8	MG	nf-mag	c__Alphaproteobacteria	1	class	classified
MG_sample_8	MG	nf-mag	c__Bacteroidia	5	class	classified
MG_sample_8	MG	nf-mag	c__Clostridia	5	class	classified
MG_sample_8	MG	nf-mag	c__Desulfovibrionia	1	class	classified
MG_sample_8	MG	nf-mag	c__Verrucomicrobiia	1	class	classified
MG_sample_9	MG	MetaWRAP	c__Alphaproteobacteria	2	class	classified
MG_sample_9	MG	MetaWRAP	c__Bacilli	2	class	classified
MG_sample_9	MG	MetaWRAP	c__Bacteroidia	10	class	classified
MG_sample_9	MG	MetaWRAP	c__Clostridia	5	class	classified
MG_sample_9	MG	MetaWRAP	c__Desulfovibrionia	1	class	classified
MG_sample_9	MG	MetaWRAP	c__Verrucomicrobiia	1	class	classified
MG_sample_9	MG	MetaflowX	c__Alphaproteobacteria	2	class	classified
MG_sample_9	MG	MetaflowX	c__Bacilli	2	class	classified
MG_sample_9	MG	MetaflowX	c__Bacteroidia	12	class	classified
MG_sample_9	MG	MetaflowX	c__Clostridia	5	class	classified
MG_sample_9	MG	MetaflowX	c__Desulfovibrionia	1	class	classified
MG_sample_9	MG	MetaflowX	c__Verrucomicrobiia	1	class	classified
MG_sample_9	MG	nf-mag	c__Alphaproteobacteria	2	class	classified
MG_sample_9	MG	nf-mag	c__Bacilli	3	class	classified
MG_sample_9	MG	nf-mag	c__Bacteroidia	10	class	classified
MG_sample_9	MG	nf-mag	c__Clostridia	5	class	classified
MG_sample_9	MG	nf-mag	c__Desulfovibrionia	1	class	classified
MG_sample_9	MG	nf-mag	c__Verrucomicrobiia	1	class	classified
Plant_sample_0	Plant	MetaWRAP	c__Actinomycetes	4	class	classified
Plant_sample_0	Plant	MetaWRAP	c__Alphaproteobacteria	7	class	classified
Plant_sample_0	Plant	MetaWRAP	c__Bacteroidia	1	class	classified
Plant_sample_0	Plant	MetaWRAP	c__Gammaproteobacteria	7	class	classified
Plant_sample_0	Plant	MetaWRAP	c__Polyangia	1	class	classified
Plant_sample_0	Plant	MetaflowX	c__Actinomycetes	4	class	classified
Plant_sample_0	Plant	MetaflowX	c__Alphaproteobacteria	10	class	classified
Plant_sample_0	Plant	MetaflowX	c__Bacteroidia	1	class	classified
Plant_sample_0	Plant	MetaflowX	c__Gammaproteobacteria	14	class	classified
Plant_sample_0	Plant	MetaflowX	c__Polyangia	1	class	classified
Plant_sample_0	Plant	nf-mag	c__Actinomycetes	4	class	classified
Plant_sample_0	Plant	nf-mag	c__Alphaproteobacteria	11	class	classified
Plant_sample_0	Plant	nf-mag	c__Bacteroidia	1	class	classified
Plant_sample_0	Plant	nf-mag	c__Gammaproteobacteria	15	class	classified
Plant_sample_0	Plant	nf-mag	c__Polyangia	1	class	classified
Plant_sample_1	Plant	MetaWRAP	c__Actinomycetes	6	class	classified
Plant_sample_1	Plant	MetaWRAP	c__Alphaproteobacteria	8	class	classified
Plant_sample_1	Plant	MetaWRAP	c__Bacteroidia	1	class	classified
Plant_sample_1	Plant	MetaWRAP	c__Gammaproteobacteria	9	class	classified
Plant_sample_1	Plant	MetaWRAP	c__Polyangia	1	class	classified
Plant_sample_1	Plant	MetaflowX	c__Actinomycetes	6	class	classified
Plant_sample_1	Plant	MetaflowX	c__Alphaproteobacteria	8	class	classified
Plant_sample_1	Plant	MetaflowX	c__Bacteroidia	1	class	classified
Plant_sample_1	Plant	MetaflowX	c__Gammaproteobacteria	10	class	classified
Plant_sample_1	Plant	MetaflowX	c__Polyangia	1	class	classified
Plant_sample_1	Plant	nf-mag	c__Actinomycetes	6	class	classified
Plant_sample_1	Plant	nf-mag	c__Alphaproteobacteria	8	class	classified
Plant_sample_1	Plant	nf-mag	c__Bacteroidia	1	class	classified
Plant_sample_1	Plant	nf-mag	c__Gammaproteobacteria	10	class	classified
Plant_sample_1	Plant	nf-mag	c__Polyangia	1	class	classified
Plant_sample_2	Plant	MetaWRAP	c__Actinomycetes	4	class	classified
Plant_sample_2	Plant	MetaWRAP	c__Alphaproteobacteria	7	class	classified
Plant_sample_2	Plant	MetaWRAP	c__Bacteroidia	1	class	classified
Plant_sample_2	Plant	MetaWRAP	c__Gammaproteobacteria	12	class	classified
Plant_sample_2	Plant	MetaWRAP	c__Polyangia	1	class	classified
Plant_sample_2	Plant	MetaflowX	c__Actinomycetes	4	class	classified
Plant_sample_2	Plant	MetaflowX	c__Alphaproteobacteria	7	class	classified
Plant_sample_2	Plant	MetaflowX	c__Bacteroidia	1	class	classified
Plant_sample_2	Plant	MetaflowX	c__Gammaproteobacteria	15	class	classified
Plant_sample_2	Plant	MetaflowX	c__Polyangia	1	class	classified
Plant_sample_2	Plant	nf-mag	c__Actinomycetes	4	class	classified
Plant_sample_2	Plant	nf-mag	c__Alphaproteobacteria	7	class	classified
Plant_sample_2	Plant	nf-mag	c__Bacteroidia	1	class	classified
Plant_sample_2	Plant	nf-mag	c__Gammaproteobacteria	16	class	classified
Plant_sample_2	Plant	nf-mag	c__Polyangia	1	class	classified
Plant_sample_3	Plant	MetaWRAP	c__Actinomycetes	5	class	classified
Plant_sample_3	Plant	MetaWRAP	c__Alphaproteobacteria	7	class	classified
Plant_sample_3	Plant	MetaWRAP	c__Gammaproteobacteria	11	class	classified
Plant_sample_3	Plant	MetaWRAP	c__Polyangia	1	class	classified
Plant_sample_3	Plant	MetaflowX	c__Actinomycetes	4	class	classified
Plant_sample_3	Plant	MetaflowX	c__Alphaproteobacteria	8	class	classified
Plant_sample_3	Plant	MetaflowX	c__Gammaproteobacteria	15	class	classified
Plant_sample_3	Plant	MetaflowX	c__Polyangia	1	class	classified
Plant_sample_3	Plant	nf-mag	c__Actinomycetes	3	class	classified
Plant_sample_3	Plant	nf-mag	c__Alphaproteobacteria	9	class	classified
Plant_sample_3	Plant	nf-mag	c__Gammaproteobacteria	13	class	classified
Plant_sample_3	Plant	nf-mag	c__Polyangia	1	class	classified
Plant_sample_4	Plant	MetaWRAP	c__Actinomycetes	4	class	classified
Plant_sample_4	Plant	MetaWRAP	c__Alphaproteobacteria	8	class	classified
Plant_sample_4	Plant	MetaWRAP	c__Bacteroidia	1	class	classified
Plant_sample_4	Plant	MetaWRAP	c__Gammaproteobacteria	9	class	classified
Plant_sample_4	Plant	MetaWRAP	c__Polyangia	1	class	classified
Plant_sample_4	Plant	MetaflowX	c__Actinomycetes	4	class	classified
Plant_sample_4	Plant	MetaflowX	c__Alphaproteobacteria	9	class	classified
Plant_sample_4	Plant	MetaflowX	c__Bacteroidia	1	class	classified
Plant_sample_4	Plant	MetaflowX	c__Gammaproteobacteria	11	class	classified
Plant_sample_4	Plant	MetaflowX	c__Polyangia	1	class	classified
Plant_sample_4	Plant	nf-mag	c__Actinomycetes	4	class	classified
Plant_sample_4	Plant	nf-mag	c__Alphaproteobacteria	8	class	classified
Plant_sample_4	Plant	nf-mag	c__Bacteroidia	1	class	classified
Plant_sample_4	Plant	nf-mag	c__Gammaproteobacteria	14	class	classified
Plant_sample_4	Plant	nf-mag	c__Polyangia	1	class	classified
Plant_sample_5	Plant	MetaWRAP	c__Actinomycetes	4	class	classified
Plant_sample_5	Plant	MetaWRAP	c__Alphaproteobacteria	9	class	classified
Plant_sample_5	Plant	MetaWRAP	c__Bacteroidia	3	class	classified
Plant_sample_5	Plant	MetaWRAP	c__Gammaproteobacteria	6	class	classified
Plant_sample_5	Plant	MetaWRAP	c__Polyangia	1	class	classified
Plant_sample_5	Plant	MetaflowX	c__Actinomycetes	3	class	classified
Plant_sample_5	Plant	MetaflowX	c__Alphaproteobacteria	8	class	classified
Plant_sample_5	Plant	MetaflowX	c__Bacteroidia	2	class	classified
Plant_sample_5	Plant	MetaflowX	c__Gammaproteobacteria	9	class	classified
Plant_sample_5	Plant	MetaflowX	c__Polyangia	1	class	classified
Plant_sample_5	Plant	nf-mag	c__Actinomycetes	4	class	classified
Plant_sample_5	Plant	nf-mag	c__Alphaproteobacteria	9	class	classified
Plant_sample_5	Plant	nf-mag	c__Bacteroidia	3	class	classified
Plant_sample_5	Plant	nf-mag	c__Gammaproteobacteria	10	class	classified
Plant_sample_5	Plant	nf-mag	c__Polyangia	1	class	classified
Plant_sample_6	Plant	MetaWRAP	c__Actinomycetes	3	class	classified
Plant_sample_6	Plant	MetaWRAP	c__Alphaproteobacteria	7	class	classified
Plant_sample_6	Plant	MetaWRAP	c__Bacteroidia	1	class	classified
Plant_sample_6	Plant	MetaWRAP	c__Gammaproteobacteria	8	class	classified
Plant_sample_6	Plant	MetaflowX	c__Actinomycetes	3	class	classified
Plant_sample_6	Plant	MetaflowX	c__Alphaproteobacteria	7	class	classified
Plant_sample_6	Plant	MetaflowX	c__Bacteroidia	1	class	classified
Plant_sample_6	Plant	MetaflowX	c__Gammaproteobacteria	11	class	classified
Plant_sample_6	Plant	nf-mag	c__Actinomycetes	3	class	classified
Plant_sample_6	Plant	nf-mag	c__Alphaproteobacteria	7	class	classified
Plant_sample_6	Plant	nf-mag	c__Bacteroidia	1	class	classified
Plant_sample_6	Plant	nf-mag	c__Gammaproteobacteria	13	class	classified
Plant_sample_7	Plant	MetaWRAP	c__Actinomycetes	3	class	classified
Plant_sample_7	Plant	MetaWRAP	c__Alphaproteobacteria	4	class	classified
Plant_sample_7	Plant	MetaWRAP	c__Bacteroidia	2	class	classified
Plant_sample_7	Plant	MetaWRAP	c__Gammaproteobacteria	9	class	classified
Plant_sample_7	Plant	MetaflowX	c__Actinomycetes	3	class	classified
Plant_sample_7	Plant	MetaflowX	c__Alphaproteobacteria	9	class	classified
Plant_sample_7	Plant	MetaflowX	c__Bacteroidia	2	class	classified
Plant_sample_7	Plant	MetaflowX	c__Gammaproteobacteria	11	class	classified
Plant_sample_7	Plant	nf-mag	c__Actinomycetes	3	class	classified
Plant_sample_7	Plant	nf-mag	c__Alphaproteobacteria	9	class	classified
Plant_sample_7	Plant	nf-mag	c__Bacteroidia	1	class	classified
Plant_sample_7	Plant	nf-mag	c__Gammaproteobacteria	11	class	classified
Plant_sample_8	Plant	MetaWRAP	c__Actinomycetes	3	class	classified
Plant_sample_8	Plant	MetaWRAP	c__Alphaproteobacteria	5	class	classified
Plant_sample_8	Plant	MetaWRAP	c__Gammaproteobacteria	7	class	classified
Plant_sample_8	Plant	MetaflowX	c__Actinomycetes	3	class	classified
Plant_sample_8	Plant	MetaflowX	c__Alphaproteobacteria	5	class	classified
Plant_sample_8	Plant	MetaflowX	c__Gammaproteobacteria	11	class	classified
Plant_sample_8	Plant	nf-mag	c__Actinomycetes	3	class	classified
Plant_sample_8	Plant	nf-mag	c__Alphaproteobacteria	5	class	classified
Plant_sample_8	Plant	nf-mag	c__Gammaproteobacteria	10	class	classified
Plant_sample_9	Plant	MetaWRAP	c__Actinomycetes	3	class	classified
Plant_sample_9	Plant	MetaWRAP	c__Alphaproteobacteria	4	class	classified
Plant_sample_9	Plant	MetaWRAP	c__Bacteroidia	2	class	classified
Plant_sample_9	Plant	MetaWRAP	c__Gammaproteobacteria	7	class	classified
Plant_sample_9	Plant	MetaflowX	c__Actinomycetes	3	class	classified
Plant_sample_9	Plant	MetaflowX	c__Alphaproteobacteria	5	class	classified
Plant_sample_9	Plant	MetaflowX	c__Bacteroidia	2	class	classified
Plant_sample_9	Plant	MetaflowX	c__Gammaproteobacteria	10	class	classified
Plant_sample_9	Plant	nf-mag	c__Actinomycetes	3	class	classified
Plant_sample_9	Plant	nf-mag	c__Alphaproteobacteria	8	class	classified
Plant_sample_9	Plant	nf-mag	c__Bacteroidia	2	class	classified
Plant_sample_9	Plant	nf-mag	c__Gammaproteobacteria	10	class	classified
marine_sample_0	marine	MetaWRAP	c__Acidimicrobiia	1	class	classified
marine_sample_0	marine	MetaWRAP	c__Actinomycetes	5	class	classified
marine_sample_0	marine	MetaWRAP	c__Alphaproteobacteria	5	class	classified
marine_sample_0	marine	MetaWRAP	c__Archaeoglobi	1	class	classified
marine_sample_0	marine	MetaWRAP	c__Bacilli	2	class	classified
marine_sample_0	marine	MetaWRAP	c__Bacteroidia	4	class	classified
marine_sample_0	marine	MetaWRAP	c__Campylobacteria	1	class	classified
marine_sample_0	marine	MetaWRAP	c__Chlorobiia	2	class	classified
marine_sample_0	marine	MetaWRAP	c__Clostridia	1	class	classified
marine_sample_0	marine	MetaWRAP	c__Cyanobacteriia	3	class	classified
marine_sample_0	marine	MetaWRAP	c__Deinococci	1	class	classified
marine_sample_0	marine	MetaWRAP	c__Desulfobacteria	1	class	classified
marine_sample_0	marine	MetaWRAP	c__Fusobacteriia	1	class	classified
marine_sample_0	marine	MetaWRAP	c__Gammaproteobacteria	16	class	classified
marine_sample_0	marine	MetaWRAP	c__Halobacteria	1	class	classified
marine_sample_0	marine	MetaWRAP	c__Magnetococcia	1	class	classified
marine_sample_0	marine	MetaWRAP	c__Methanomicrobia	1	class	classified
marine_sample_0	marine	MetaWRAP	c__Methanosarcinia	1	class	classified
marine_sample_0	marine	MetaWRAP	c__Nanobdellia	1	class	classified
marine_sample_0	marine	MetaWRAP	c__Nitrososphaeria	1	class	classified
marine_sample_0	marine	MetaWRAP	c__Thermococci	1	class	classified
marine_sample_0	marine	MetaWRAP	c__Thermoprotei_A	1	class	classified
marine_sample_0	marine	MetaflowX	c__Acidimicrobiia	1	class	classified
marine_sample_0	marine	MetaflowX	c__Actinomycetes	5	class	classified
marine_sample_0	marine	MetaflowX	c__Alphaproteobacteria	6	class	classified
marine_sample_0	marine	MetaflowX	c__Archaeoglobi	1	class	classified
marine_sample_0	marine	MetaflowX	c__Bacilli	1	class	classified
marine_sample_0	marine	MetaflowX	c__Bacteroidia	3	class	classified
marine_sample_0	marine	MetaflowX	c__Campylobacteria	1	class	classified
marine_sample_0	marine	MetaflowX	c__Chlorobiia	2	class	classified
marine_sample_0	marine	MetaflowX	c__Clostridia	1	class	classified
marine_sample_0	marine	MetaflowX	c__Cyanobacteriia	4	class	classified
marine_sample_0	marine	MetaflowX	c__Deinococci	1	class	classified
marine_sample_0	marine	MetaflowX	c__Desulfobacteria	1	class	classified
marine_sample_0	marine	MetaflowX	c__Fusobacteriia	1	class	classified
marine_sample_0	marine	MetaflowX	c__Gammaproteobacteria	28	class	classified
marine_sample_0	marine	MetaflowX	c__Halobacteria	1	class	classified
marine_sample_0	marine	MetaflowX	c__Magnetococcia	1	class	classified
marine_sample_0	marine	MetaflowX	c__Methanomicrobia	1	class	classified
marine_sample_0	marine	MetaflowX	c__Methanosarcinia	1	class	classified
marine_sample_0	marine	MetaflowX	c__Nanobdellia	1	class	classified
marine_sample_0	marine	MetaflowX	c__Thermococci	1	class	classified
marine_sample_0	marine	MetaflowX	c__Thermoprotei_A	1	class	classified
marine_sample_0	marine	nf-mag	c__Acidimicrobiia	1	class	classified
marine_sample_0	marine	nf-mag	c__Actinomycetes	5	class	classified
marine_sample_0	marine	nf-mag	c__Alphaproteobacteria	4	class	classified
marine_sample_0	marine	nf-mag	c__Archaeoglobi	1	class	classified
marine_sample_0	marine	nf-mag	c__Bacilli	1	class	classified
marine_sample_0	marine	nf-mag	c__Bacteroidia	4	class	classified
marine_sample_0	marine	nf-mag	c__Campylobacteria	1	class	classified
marine_sample_0	marine	nf-mag	c__Chlorobiia	2	class	classified
marine_sample_0	marine	nf-mag	c__Clostridia	1	class	classified
marine_sample_0	marine	nf-mag	c__Cyanobacteriia	3	class	classified
marine_sample_0	marine	nf-mag	c__Deinococci	1	class	classified
marine_sample_0	marine	nf-mag	c__Desulfobacteria	1	class	classified
marine_sample_0	marine	nf-mag	c__Fusobacteriia	1	class	classified
marine_sample_0	marine	nf-mag	c__Gammaproteobacteria	28	class	classified
marine_sample_0	marine	nf-mag	c__Magnetococcia	1	class	classified
marine_sample_0	marine	nf-mag	c__Methanomicrobia	1	class	classified
marine_sample_0	marine	nf-mag	c__Methanosarcinia	1	class	classified
marine_sample_0	marine	nf-mag	c__Nanobdellia	1	class	classified
marine_sample_0	marine	nf-mag	c__Nitrososphaeria	1	class	classified
marine_sample_0	marine	nf-mag	c__Thermococci	1	class	classified
marine_sample_0	marine	nf-mag	c__Thermoprotei_A	1	class	classified
marine_sample_1	marine	MetaWRAP	c__Acidimicrobiia	1	class	classified
marine_sample_1	marine	MetaWRAP	c__Actinomycetes	4	class	classified
marine_sample_1	marine	MetaWRAP	c__Alphaproteobacteria	6	class	classified
marine_sample_1	marine	MetaWRAP	c__Bacilli	4	class	classified
marine_sample_1	marine	MetaWRAP	c__Bacteroidia	3	class	classified
marine_sample_1	marine	MetaWRAP	c__Campylobacteria	1	class	classified
marine_sample_1	marine	MetaWRAP	c__Chlorobiia	1	class	classified
marine_sample_1	marine	MetaWRAP	c__Cyanobacteriia	1	class	classified
marine_sample_1	marine	MetaWRAP	c__Desulfobacteria	3	class	classified
marine_sample_1	marine	MetaWRAP	c__Desulfobulbia	2	class	classified
marine_sample_1	marine	MetaWRAP	c__Desulfovibrionia	2	class	classified
marine_sample_1	marine	MetaWRAP	c__Desulfuromonadia	1	class	classified
marine_sample_1	marine	MetaWRAP	c__Gammaproteobacteria	15	class	classified
marine_sample_1	marine	MetaWRAP	c__Magnetococcia	1	class	classified
marine_sample_1	marine	MetaWRAP	c__Methanosarcinia	1	class	classified
marine_sample_1	marine	MetaWRAP	c__Nitrososphaeria	1	class	classified
marine_sample_1	marine	MetaWRAP	c__Polyangia	1	class	classified
marine_sample_1	marine	MetaWRAP	c__Spirochaetia	2	class	classified
marine_sample_1	marine	MetaWRAP	c__Synergistia	1	class	classified
marine_sample_1	marine	MetaWRAP	c__Thermococci	2	class	classified
marine_sample_1	marine	MetaWRAP	c__Thermoprotei_A	1	class	classified
marine_sample_1	marine	MetaflowX	c__Acidimicrobiia	1	class	classified
marine_sample_1	marine	MetaflowX	c__Actinomycetes	4	class	classified
marine_sample_1	marine	MetaflowX	c__Alphaproteobacteria	6	class	classified
marine_sample_1	marine	MetaflowX	c__Bacilli	4	class	classified
marine_sample_1	marine	MetaflowX	c__Bacteroidia	3	class	classified
marine_sample_1	marine	MetaflowX	c__Campylobacteria	1	class	classified
marine_sample_1	marine	MetaflowX	c__Chlorobiia	1	class	classified
marine_sample_1	marine	MetaflowX	c__Cyanobacteriia	3	class	classified
marine_sample_1	marine	MetaflowX	c__Desulfobacteria	3	class	classified
marine_sample_1	marine	MetaflowX	c__Desulfobulbia	2	class	classified
marine_sample_1	marine	MetaflowX	c__Desulfovibrionia	2	class	classified
marine_sample_1	marine	MetaflowX	c__Desulfuromonadia	1	class	classified
marine_sample_1	marine	MetaflowX	c__Gammaproteobacteria	31	class	classified
marine_sample_1	marine	MetaflowX	c__Magnetococcia	1	class	classified
marine_sample_1	marine	MetaflowX	c__Methanosarcinia	1	class	classified
marine_sample_1	marine	MetaflowX	c__Nitrososphaeria	1	class	classified
marine_sample_1	marine	MetaflowX	c__Polyangia	1	class	classified
marine_sample_1	marine	MetaflowX	c__Spirochaetia	2	class	classified
marine_sample_1	marine	MetaflowX	c__Synergistia	1	class	classified
marine_sample_1	marine	MetaflowX	c__Thermococci	2	class	classified
marine_sample_1	marine	MetaflowX	c__Thermoprotei_A	1	class	classified
marine_sample_1	marine	nf-mag	c__Acidimicrobiia	1	class	classified
marine_sample_1	marine	nf-mag	c__Actinomycetes	5	class	classified
marine_sample_1	marine	nf-mag	c__Alphaproteobacteria	7	class	classified
marine_sample_1	marine	nf-mag	c__Bacilli	4	class	classified
marine_sample_1	marine	nf-mag	c__Bacteroidia	3	class	classified
marine_sample_1	marine	nf-mag	c__Campylobacteria	1	class	classified
marine_sample_1	marine	nf-mag	c__Chlorobiia	1	class	classified
marine_sample_1	marine	nf-mag	c__Cyanobacteriia	4	class	classified
marine_sample_1	marine	nf-mag	c__Desulfobacteria	3	class	classified
marine_sample_1	marine	nf-mag	c__Desulfobulbia	2	class	classified
marine_sample_1	marine	nf-mag	c__Desulfovibrionia	2	class	classified
marine_sample_1	marine	nf-mag	c__Desulfuromonadia	1	class	classified
marine_sample_1	marine	nf-mag	c__Gammaproteobacteria	31	class	classified
marine_sample_1	marine	nf-mag	c__Magnetococcia	1	class	classified
marine_sample_1	marine	nf-mag	c__Methanosarcinia	1	class	classified
marine_sample_1	marine	nf-mag	c__Nanobdellia	1	class	classified
marine_sample_1	marine	nf-mag	c__Nitrososphaeria	1	class	classified
marine_sample_1	marine	nf-mag	c__Polyangia	1	class	classified
marine_sample_1	marine	nf-mag	c__Spirochaetia	2	class	classified
marine_sample_1	marine	nf-mag	c__Synergistia	1	class	classified
marine_sample_1	marine	nf-mag	c__Thermococci	3	class	classified
marine_sample_1	marine	nf-mag	c__Thermoprotei_A	1	class	classified
marine_sample_2	marine	MetaWRAP	c__Acidimicrobiia	1	class	classified
marine_sample_2	marine	MetaWRAP	c__Actinomycetes	1	class	classified
marine_sample_2	marine	MetaWRAP	c__Alphaproteobacteria	7	class	classified
marine_sample_2	marine	MetaWRAP	c__Archaeoglobi	1	class	classified
marine_sample_2	marine	MetaWRAP	c__Bacilli	5	class	classified
marine_sample_2	marine	MetaWRAP	c__Bacteroidia	6	class	classified
marine_sample_2	marine	MetaWRAP	c__Campylobacteria	1	class	classified
marine_sample_2	marine	MetaWRAP	c__Chlorobiia	2	class	classified
marine_sample_2	marine	MetaWRAP	c__Clostridia	1	class	classified
marine_sample_2	marine	MetaWRAP	c__Cyanobacteriia	2	class	classified
marine_sample_2	marine	MetaWRAP	c__Deinococci	1	class	classified
marine_sample_2	marine	MetaWRAP	c__Desulfobacteria	2	class	classified
marine_sample_2	marine	MetaWRAP	c__Desulfobulbia	1	class	classified
marine_sample_2	marine	MetaWRAP	c__Desulfovibrionia	2	class	classified
marine_sample_2	marine	MetaWRAP	c__Desulfuromonadia	1	class	classified
marine_sample_2	marine	MetaWRAP	c__Fusobacteriia	1	class	classified
marine_sample_2	marine	MetaWRAP	c__Gammaproteobacteria	19	class	classified
marine_sample_2	marine	MetaWRAP	c__Methanococci	1	class	classified
marine_sample_2	marine	MetaWRAP	c__Thermococci	3	class	classified
marine_sample_2	marine	MetaWRAP	c__Thermoplasmata	1	class	classified
marine_sample_2	marine	MetaWRAP	c__Thermoprotei_A	1	class	classified
marine_sample_2	marine	MetaflowX	c__Acidimicrobiia	1	class	classified
marine_sample_2	marine	MetaflowX	c__Actinomycetes	3	class	classified
